npi,basic_organization_name,latitude,longitude,address,city,state,zip,county,country,match_indicator,match_type,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
1548769219,"LONG'S DRUGSTORES OF SOUTH CAROLINA, INC.",34.842926,-82.416231,801 Pendleton St,Greenville,SC,29601,Greenville County,US,Match,Exact,38299851,L,45,045,000500,1005
1558301994,PUBLIX SUPER MARKETS INC,32.277512,-80.87529,95 Baylor Dr,Bluffton,SC,29910,Beaufort County,US,Match,Exact,647860185,R,45,013,002106,3020
1558309534,BLYTHEWOOD PROFESSIONAL DRUG COMPANY INC.,34.216946,-80.97863,131 State Rd S-40-1367,Blythewood,SC,29016,Richland County,US,No_Match,,,,,,,
1558366930,"ORANGE CUT RATE DRUG STORE, INC.",33.514614,-80.858643,1612 St Matthews Rd,Orangeburg,SC,29118,Orangeburg County,US,No_Match,,,,,,,
1558376640,WALGREEN CO,34.209965,-82.176951,1005 Montague Ave,Greenwood,SC,29649,Greenwood County,US,Match,Exact,640566427,L,45,047,970303,2021
1558378505,WALGREEN CO,32.999781,-80.182803,47 Old Trolley Rd,Summerville,SC,29485,Dorchester County,US,No_Match,,,,,,,
1558388710,WAL-MART STORES EAST LP,33.528638,-80.890552,2896 North Rd,Orangeburg,SC,29118,Orangeburg County,US,No_Match,,,,,,,
1558688226,"HARRIS TEETER, LLC",32.878127,-79.80806,1541 Highway 41,Mount Pleasant,SC,29466,Charleston County,US,Match,Non_Exact,605898388,R,45,019,004615,3018
1558756072,GUSTAFSONS APOTHECARY LLC,34.101867,-80.857408,5 Mallet Hill Rd,Columbia,SC,29223,Richland County,US,Match,Exact,71851513,R,45,079,011413,3000
1558884593,WALGREEN CO,33.031736,-80.059908,527 St James Ave,Goose Creek,SC,29445,Berkeley County,US,No_Match,,,,,,,
1568402428,PUBLIX SUPER MARKETS INC,32.693348,-79.965631,1833 Old Folly Rd,Charleston,SC,29412,Charleston County,US,No_Match,,,,,,,
1568489722,WAL-MART STORES EAST LP,34.941486,-80.956768,2510 Dave Lyle Blvd,Rock Hill,SC,29730,York County,US,No_Match,,,,,,,
1568527752,GREELEYVILLE PHARMACY,33.583923,-79.989539,45 Pine Tree St,Greeleyville,SC,29056,Williamsburg County,US,Match,Exact,29224139,L,45,089,970700,2021
1568544591,COMMUNITY MEDICAL CENTER,33.44389,-80.421832,123 Cable Ave,Vance,SC,29163,Orangeburg County,US,Match,Exact,648031673,L,45,075,010302,1009
1568697621,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",32.963099,-80.166321,1660 Old Trolley Rd,Summerville,SC,29485,Dorchester County,US,Match,Non_Exact,637292311,R,45,035,010808,5005
1568745081,PUBLIX SUPER MARKETS INC,33.102488,-80.126109,205 S Cross Creek Dr,Summerville,SC,29486,Berkeley County,US,No_Match,,,,,,,
1568934677,WELL CENTER PHARMACY LLC,34.190395,-79.767966,421 S Irby St,Florence,SC,29501,Florence County,US,Tie,,,,,,,
1578607248,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,32.353347,-80.893409,951 Okatie Hwy,Okatie,SC,29909,Beaufort County,US,Match,Exact,647859737,R,45,013,002202,1067
1578607289,WATTSVILLE DRUGS INC,34.51962,-81.999712,32 Sirrine St,Laurens,SC,29360,Laurens County,US,Match,Exact,44454162,L,45,059,920503,1026
1578666335,SOUTH CAROLINA CVS PHARMACY LLC,32.79148,-80.037077,2152 Savannah Hwy,Charleston,SC,29414,Charleston County,US,Match,Exact,108843714,R,45,019,002701,1076
1578798658,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",32.742144,-79.935632,989 Harbor View Rd,Charleston,SC,29412,Charleston County,US,Match,Exact,639250085,L,45,019,002006,3020
1578911772,SAMS EAST INC,34.126663,-80.876611,483 Town Center Pl,Columbia,SC,29229,Richland County,US,Match,Exact,624924811,R,45,079,011418,1009
1578994786,SAMS EAST INC,34.188784,-79.824104,2399 David H Mcleod Blvd,Florence,SC,29501,Florence County,US,Match,Exact,640937072,R,45,041,001100,1039
1588002497,INGLES MARKETS INC,34.825475,-82.544962,4845 Calhoun Mem Hwy,Easley,SC,29642,Pickens County,US,No_Match,,,,,,,
1588016687,"PALMETTO INFUSION SERVICES, LLC",32.97497,-80.072661,9276 Medical Plaza Dr,Charleston,SC,29406,Charleston County,US,Match,Exact,639947354,R,45,019,003115,3008
1588709828,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,33.608318,-80.350786,11 District,Summerton,SC,29148,Clarendon County,US,No_Match,,,,,,,
1588761423,POWERS PHARMACY OF LORIS INC,34.056517,-78.89086,4019 Meeting St,Loris,SC,29569,Horry County,US,Match,Exact,29047970,L,45,051,020202,1090
1588771927,"FETTER HEALTH CARE NETWORK, INC",32.794212,-79.937905,44 Nassau St,Charleston,SC,29403,Charleston County,US,Match,Exact,108807032,R,45,019,000900,2012
1588927057,HARRIS TEETER LLC,35.062773,-80.993645,769 Stockbridge Dr,Fort Mill,SC,29708,York County,US,Match,Exact,645568396,L,45,091,061010,2001
1598774366,HAWTHORNE PHARMACY SUNSET INC.,34.005468,-81.117974,2854 Sunset Blvd,West Columbia,SC,29169,Lexington County,US,Match,Exact,651710464,R,45,063,020506,3014
1598858987,"THE MEDICINE MART OF WEST COLUMBIA, INC",34.000415,-81.080597,908 Mohawk Dr,West Columbia,SC,29169,Lexington County,US,Match,Exact,70054926,R,45,063,020509,2020
1598868366,SOUTH CAROLINA CVS PHARMACY LLC,34.185605,-79.76786,711 S Irby St,Florence,SC,29501,Florence County,US,Match,Exact,28878914,R,45,041,001000,1046
1609821875,WALGREEN CO,34.31691,-79.899251,458 Gilchrist Rd,Darlington,SC,29532,Darlington County,US,Match,Exact,640567461,R,45,031,011202,1014
1609898352,SOUTH CAROLINA CVS PHARMACY LLC,34.119992,-80.877927,10186 US Hwy 1,Columbia,SC,29229,Richland County,US,No_Match,,,,,,,
1609899988,SOUTH CAROLINA CVS PHARMACY LLC,34.189237,-79.832811,NA I 20 Business,Florence,SC,29501,Florence County,US,No_Match,,,,,,,
1609943901,NEW HORIZON FAMILY HEALTH SERVICES INC,34.9464,-82.223022,111 A Berry Ave,Greer,SC,29651,Greenville County,US,Match,Exact,38311019,L,45,045,002504,1001
1609979376,SOUTH CAROLINA CVS PHARMACY LLC,34.916314,-82.316932,3234 Wade Hampton Blvd,Taylors,SC,29687,Greenville County,US,Match,Exact,38368255,R,45,045,001803,1000
1609979384,SOUTH CAROLINA CVS PHARMACY LLC,33.94545,-81.168776,2908 Emanuel Church Rd,West Columbia,SC,29170,Lexington County,US,Match,Exact,640814859,R,45,063,021033,1000
1609982636,JAMISONS PHARMACY INC,33.504764,-80.8464,1222 Goff Ave,Orangeburg,SC,29115,Orangeburg County,US,Match,Exact,19248663,R,45,075,010801,1002
1609989219,"HARRIS TEETER, LLC",32.746618,-79.970062,651 Ellis Oak Ave,Charleston,SC,29412,Charleston County,US,Match,Non_Exact,108889965,L,45,019,001902,3029
1619070398,SOUTH CAROLINA CVS PHARMACY LLC,33.019945,-80.089272,199 Trinity Pl,Ladson,SC,29456,Berkeley County,US,Match,Exact,636580427,L,45,015,020717,3004
1619074119,SOUTH CAROLINA CVS PHARMACY LLC,34.060112,-78.885108,4766 Broad St,Loris,SC,29569,Horry County,US,Match,Exact,29046097,R,45,051,020202,2061
1619371606,"HOWARD'S PHARMACY, LLC",34.739014,-82.255422,124 NE Main St,Simpsonville,SC,29681,Greenville County,US,Tie,,,,,,,
1619375839,WALGREEN CO,32.804037,-79.890039,387 Johnnie Dodds Blvd,Mount Pleasant,SC,29464,Charleston County,US,Match,Exact,605697416,L,45,019,004607,2011
1619485992,REDEC PHARMACY,35.006506,-80.932537,212 Dobys Bridge Rd N,Fort Mill,SC,29715,York County,US,No_Match,,,,,,,
1619490646,WALGREEN CO,34.938764,-81.988806,215 Westgate Mall Dr,Spartanburg,SC,29301,Spartanburg County,US,No_Match,,,,,,,
1619916558,PUBLIX SUPER MARKETS INC,33.51319,-81.716943,921 Christee Pl,Aiken,SC,29803,Aiken County,US,Match,Exact,64991501,R,45,003,021204,1041
1619994860,WAL-MART STORES EAST LP,33.98195,-81.101307,2367 Augusta Rd,West Columbia,SC,29169,Lexington County,US,Match,Exact,644843828,L,45,063,020601,4008
1619994878,WAL-MART STORES EAST LP,34.114745,-80.888675,10098 US Hwy 1,Columbia,SC,29223,Richland County,US,No_Match,,,,,,,
1629083712,WALGREEN CO,33.02375,-80.085764,98 Alliance Dr,Goose Creek,SC,29445,Berkeley County,US,Match,Exact,629431410,L,45,015,020720,1000
1629095872,WAL-MART STORES EAST LP,33.036298,-80.154992,1315 N Main St,Summerville,SC,29483,Berkeley County,US,Match,Non_Exact,640604885,R,45,015,020714,2001
1629172424,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",34.139898,-80.914006,4300 State Rd S-40-83,Columbia,SC,29223,Richland County,US,No_Match,,,,,,,
1629411384,PUBLIX SUPER MARKETS INC,34.687211,-82.818638,1380 Tiger Blvd,Clemson,SC,29631,Pickens County,US,Match,Exact,26214417,L,45,077,011205,3001
1629434071,PALMETTO FAMILY PHARMACY REGENT PARK,35.076772,-80.934526,1046 Regent Pkwy,Fort Mill,SC,29715,York County,US,Match,Exact,618822997,R,45,091,061007,1001
1629449624,MORGAN'S DRUGS,33.40133,-81.422286,12935 Main St,Williston,SC,29853,Barnwell County,US,Match,Exact,19065520,L,45,011,970102,2003
1629472758,INGLES MARKETS INC,34.516716,-82.484985,426 S Main St,Belton,SC,29627,Anderson County,US,Match,Exact,25446883,R,45,007,011402,2028
1629526777,KERSHAW FAMILY PHARMACY,34.537508,-80.582767,8539 Kershaw Camden Hwy,Kershaw,SC,29067,Lancaster County,US,Match,Exact,40700961,R,45,057,010202,3027
1639184708,WALGREEN CO,32.735981,-79.970023,1734 Combahee St,Charleston,SC,29412,Charleston County,US,Match,Exact,108812358,R,45,019,002002,3062
1639184724,WALGREEN CO,33.034167,-80.161363,1114 N Main St,Summerville,SC,29483,Berkeley County,US,Match,Non_Exact,652241242,L,45,015,020710,3030
1639196892,WAL-MART STORES EAST LP,33.703432,-78.915413,1760 Pine Island Rd,Myrtle Beach,SC,29577,Horry County,US,Match,Exact,635645757,R,45,051,050902,1026
1639204738,"MORGAN'S PHARMACY OF GILBERT, LLC",33.922878,-81.397894,300 Broad St,Gilbert,SC,29054,Lexington County,US,Match,Exact,70037424,L,45,063,021305,1039
1639267230,"DANIELS' PHARMACY, INC.",33.322465,-81.142591,456 US Hwy 321,Denmark,SC,29042,Bamberg County,US,No_Match,,,,,,,
1639273436,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",34.836715,-82.279196,1509 Roper Mountain Rd,Greenville,SC,29615,Greenville County,US,Match,Exact,38359318,L,45,045,002819,2013
1639332976,WALGREEN CO,34.884677,-82.703802,101 Hampton Ave,Pickens,SC,29671,Pickens County,US,Match,Exact,26157827,R,45,077,010502,2018
1639390941,PUBLIX SUPER MARKETS INC,34.849935,-82.395103,10 N Church St,Greenville,SC,29601,Greenville County,US,Match,Exact,38301039,R,45,045,000200,1033
1639562945,TIDEWATER PHARMACY & MEDICAL SUPPLY LLC,32.807609,-79.888128,890 Seabrook Ln,Mount Pleasant,SC,29464,Charleston County,US,No_Match,,,,,,,
1639577166,WALGREEN CO,32.785488,-79.935949,370 King St,Charleston,SC,29401,Charleston County,US,Match,Exact,108807454,R,45,019,000400,2002
1639593304,WAL-MART STORES EAST LP,33.63282,-78.961358,125 Maryport Dr,Myrtle Beach,SC,29575,Horry County,US,Match,Exact,645297078,L,45,051,051403,3032
1639737349,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,32.782864,-79.952196,21 Courtenay Dr,Charleston,SC,29401,Charleston County,US,Match,Exact,108806599,L,45,019,000600,1021
1639796022,"WALL DRUGS OF PAMPLICO, INC.",33.989798,-79.566042,616 S Walnut St,Pamplico,SC,29583,Florence County,US,Match,Exact,28870442,R,45,041,001800,1013
1649210089,PUBLIX SUPER MARKETS INC,32.914222,-80.108913,8419 Dorchester Rd,North Charleston,SC,29420,Dorchester County,US,Match,Exact,647840289,L,45,035,010820,1005
1649227133,LANDRUM DRUG INC,35.174798,-82.19041,104 W Rutherford St,Landrum,SC,29356,Spartanburg County,US,Tie,,,,,,,
1649250333,HEDGEMARK BRENTWOOD PHARMACY INC,32.762494,-79.982975,1911 Maybank Hwy,Charleston,SC,29412,Charleston County,US,Match,Exact,622566037,L,45,019,001901,3021
1649285735,WALGREEN CO,34.176026,-79.809254,2415 2nd Loop Rd,Florence,SC,29501,Florence County,US,Match,Exact,28877707,R,45,041,001300,3002
1649319039,FOWLERS PHARMACY 1 INC,34.838615,-82.356799,1900 Laurens Rd,Greenville,SC,29607,Greenville County,US,Match,Exact,38303611,R,45,045,001302,1025
1649359928,"HOMECHOICE PARTNERS, INC",34.907557,-82.102708,1552 E Main St,Duncan,SC,29334,Spartanburg County,US,Match,Non_Exact,652355986,L,45,083,023406,3000
1649467374,WALGREEN CO,34.825682,-82.568272,5611 Calhoun Mem Hwy,Easley,SC,29642,Pickens County,US,No_Match,,,,,,,
1649518036,"BLUE WORLD, INC.",35.109281,-81.215364,705 Bethel St,Clover,SC,29710,York County,US,Match,Exact,19797907,R,45,091,061801,2017
1649650375,"FAMILY HEALTH CENTERS, INC",33.311607,-81.145204,300 W Mayfield,Denmark,SC,29042,Bamberg County,US,Match,Exact,18954721,R,45,009,960102,1010
1649670969,PRIVILEGE PHARMACY INC,33.956012,-81.11884,3300 Platt Springs Rd,West Columbia,SC,29170,Lexington County,US,Match,Exact,70073747,L,45,063,020602,2009
1649797168,WALGREEN CO,32.401013,-80.685749,1294 Ribaut Rd,Beaufort,SC,29902,Beaufort County,US,Match,Exact,87606603,L,45,013,000700,5006
1659346542,ADVANCED MEDICAL GROUP LLC,33.516806,-81.845739,2821 Augusta Rd,Warrenville,SC,29851,Aiken County,US,Match,Exact,64987710,L,45,003,021101,2043
1659351427,"MILL STREET DRUGS, INC",33.688299,-80.212381,409 S Mill St,Manning,SC,29102,Clarendon County,US,Match,Non_Exact,71432534,L,45,027,960701,1002
1659386506,INGLES MARKETS INC,34.792323,-82.690525,147 Kay Holcombe Rd,Liberty,SC,29657,Pickens County,US,Match,Exact,26220350,L,45,077,011005,1026
1659398816,WAL-MART STORES EAST LP,34.556364,-82.682776,3905 Liberty Hwy,Anderson,SC,29621,Anderson County,US,Match,Exact,25465582,L,45,007,011100,1022
1659465151,"RADHEY, LLC",34.951957,-81.930353,176 N Liberty St,Spartanburg,SC,29306,Spartanburg County,US,Match,Non_Exact,19491385,R,45,083,021200,1082
1659470433,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,32.784128,-79.944319,134 Rutledge Ave,Charleston,SC,29403,Charleston County,US,Match,Exact,639336642,R,45,019,000600,1018
1659474146,SOUTH CAROLINA CVS PHARMACY LLC,34.026314,-81.037711,2800 State Hwy 277,Columbia,SC,29201,Richland County,US,No_Match,,,,,,,
1659474344,SOUTH CAROLINA CVS PHARMACY LLC,34.212829,-80.255812,423 S Main St,Bishopville,SC,29010,Lee County,US,Match,Non_Exact,79593444,L,45,061,920202,2043
1659474419,SOUTH CAROLINA CVS PHARMACY LLC,33.483697,-80.871536,1586 John C Calhoun Dr,Orangeburg,SC,29115,Orangeburg County,US,Match,Exact,19217786,L,45,075,011300,1069
1659474583,"PHARMACY CONSULTANTS, LLC",35.002238,-81.935785,120 Corporate Dr,Spartanburg,SC,29303,Spartanburg County,US,Match,Exact,19492945,R,45,083,021402,3007
1659475614,BEAM & FLYNN INC,34.192608,-82.159128,202 Seaboard Ave,Greenwood,SC,29646,Greenwood County,US,Match,Exact,50804074,R,45,047,970500,3008
1659511061,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,32.78313,-79.947577,86 Jonathan Lucas St,Charleston,SC,29403,Charleston County,US,Match,Non_Exact,108807292,R,45,019,000600,1020
1659550341,PUBLIX SUPER MARKETS INC,34.912651,-82.42968,5055 Old Buncombe Rd,Greenville,SC,29617,Greenville County,US,Match,Non_Exact,650691429,R,45,045,003803,1023
1659735785,WAL-MART STORES EAST LP,33.683445,-78.958103,3635 Walton Dr,Myrtle Beach,SC,29577,Horry County,US,No_Match,,,,,,,
1659739118,MEIYA LLC,34.84558,-82.340498,520 Haywood Rd,Greenville,SC,29607,Greenville County,US,Match,Exact,38349869,R,45,045,001808,1023
1659808996,INGLES MARKETS INC,34.562894,-82.628021,2415 Highway 81 N,Anderson,SC,29621,Anderson County,US,Match,Non_Exact,25490656,L,45,007,011201,1038
1669021770,"PUBLIX SUPER MARKETS, INC.",32.715672,-79.966699,1701 Grimball Rd,Charleston,SC,29412,Charleston County,US,Match,Exact,108846580,L,45,019,002009,1045
1669546057,JJ BRE INC,33.889964,-80.022038,944 Smith St,Turbeville,SC,29162,Clarendon County,US,Match,Exact,617707562,L,45,027,960100,1034
1669575429,SOUTH CAROLINA CVS PHARMACY LLC,32.923832,-80.66774,105 Dandridge Rd,Walterboro,SC,29488,Colleton County,US,Match,Exact,19155555,L,45,029,970402,3036
1669575437,SOUTH CAROLINA CVS PHARMACY LLC,34.756305,-83.046844,105 Foothills Center Dr,West Union,SC,29696,Oconee County,US,Match,Exact,25682867,L,45,073,030403,2052
1669615860,MJW CORPORATION,33.531211,-81.723077,1538 Whiskey Rd,Aiken,SC,29803,Aiken County,US,No_Match,,,,,,,
1669742144,CHARLESTON ENT ASSOCIATES LLC,32.803211,-80.041405,2310 Henry Tecklenburg Dr,Charleston,SC,29414,Charleston County,US,No_Match,,,,,,,
1669876587,WAL-MART STORES EAST LP,34.912687,-82.428841,5054 Old Buncombe Rd,Greenville,SC,29617,Greenville County,US,Match,Non_Exact,38353353,L,45,045,002301,3000
1669926739,AARNA RX LLC,34.776741,-82.315441,300 W Butler Rd,Mauldin,SC,29662,Greenville County,US,Match,Non_Exact,38311441,L,45,045,002904,1011
1669997441,WALGREEN CO,32.79774,-79.995376,1136 Old Towne Rd,Charleston,SC,29407,Charleston County,US,No_Match,,,,,,,
1669997458,WALGREEN CO,33.979746,-80.961524,6471 US Hwy 76,Columbia,SC,29209,Richland County,US,No_Match,,,,,,,
1679116453,CBTP PARTNERS LLC,34.754909,-82.041701,10196 Highway 221,Woodruff,SC,29388,Spartanburg County,US,Match,Exact,19507489,R,45,083,023500,4027
1679648448,M & D DRUG CO,33.872761,-79.75427,102 E Main St,Lake City,SC,29560,Florence County,US,Tie,,,,,,,
1679666044,CASH & HENDERSON DRUGS INC,35.14934,-81.860605,1051 N Alabama Ave,Chesnee,SC,29323,Spartanburg County,US,Match,Exact,19525573,L,45,083,022306,1001
1679670517,MEDICINE MART OF GAFFNEY,35.076693,-81.648166,210 W Frederick St,Gaffney,SC,29341,Cherokee County,US,No_Match,,,,,,,
1679676449,SOUTH CAROLINA CVS PHARMACY LLC,34.501357,-82.681375,1734 Danbury Ln,Anderson,SC,29624,Anderson County,US,Match,Exact,25478760,R,45,007,000701,2023
1679732069,WALGREEN CO,32.900493,-80.011044,1306 Yeamans Hall Rd,Hanahan,SC,29410,Berkeley County,US,Match,Exact,100769525,R,45,015,020901,1016
1679941108,CARESOUTH,34.633127,-79.697226,1008 Cheraw St,Bennettsville,SC,29512,Marlboro County,US,Match,Exact,25857099,R,45,069,960301,1034
1689032898,WAL-MART STORES EAST LP,33.585759,-79.029003,11015 Hwy 801,Murrells Inlet,SC,29576,Horry County,US,No_Match,,,,,,,
1689691859,SAMS EAST INC,34.828254,-82.30022,1125 Woodruff Rd,Greenville,SC,29607,Greenville County,US,Match,Exact,647215955,R,45,045,002811,2003
1689730913,WHITE PINE LAND COMPANY INC,33.451811,-79.555371,302 E Ashland St,Andrews,SC,29510,Georgetown County,US,Match,Non_Exact,29002315,R,45,043,920204,1037
1689756777,"PROFESSIONAL PHARMACY OF GREER, INC",34.946896,-82.234948,306 Memorial Dr,Greer,SC,29650,Greenville County,US,Match,Exact,38359088,R,45,045,002504,1004
1689777450,SOUTH CAROLINA CVS PHARMACY LLC,34.42941,-79.364577,126 State Hwy 57,Dillon,SC,29536,Dillon County,US,No_Match,,,,,,,
1689778490,SOUTH CAROLINA CVS PHARMACY LLC,32.256234,-80.850026,1010 Fording Island Rd,Bluffton,SC,29910,Beaufort County,US,Match,Exact,636192200,R,45,013,002107,2022
1699214718,"TPC PHARMACY, LLC",32.97497,-80.072661,9272 Medical Plaza Dr,Charleston,SC,29406,Charleston County,US,Match,Exact,639947354,R,45,019,003115,3008
1699709329,THE KROGER CO,34.01834,-80.99216,3400 State Hwy 12,Columbia,SC,29204,Richland County,US,No_Match,,,,,,,
1699797340,SOUTH CAROLINA CVS PHARMACY LLC,33.714262,-78.895508,1145 Seaboard St,Myrtle Beach,SC,29577,Horry County,US,Match,Exact,29104248,L,45,051,050600,1001
1699878363,SOUTH CAROLINA CVS PHARMACY LLC,34.635496,-79.70053,1131 State Hwy 38,Bennettsville,SC,29512,Marlboro County,US,No_Match,,,,,,,
1699900720,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",32.763131,-79.976671,1730 Maybank Hwy,Charleston,SC,29412,Charleston County,US,Match,Exact,618364084,R,45,019,001901,3012
1700309804,WALGREEN CO,33.293372,-81.038575,58 Weimer St,Bamberg,SC,29003,Bamberg County,US,Match,Exact,18955909,R,45,009,960202,2031
1700803954,WAL-MART STORES EAST LP,34.986001,-81.212745,975 Liberty St E,York,SC,29745,York County,US,No_Match,,,,,,,
1700803962,WAL-MART STORES EAST LP,33.784395,-78.770798,10813 Kings Rd,Myrtle Beach,SC,29572,Horry County,US,Match,Exact,631286105,L,45,051,050200,1002
1700879681,GUERINS PHARMACY INC,33.020532,-80.176102,114 W Doty Ave,Summerville,SC,29483,Dorchester County,US,Match,Exact,178459916,R,45,035,010700,2056
1700881943,"LORIS DRUG STORE, INC.",34.056374,-78.889824,4111 Main St,Loris,SC,29569,Horry County,US,Match,Exact,29046077,R,45,051,020202,1079
1700923117,MEDCARE PHARMACY,34.635149,-79.70082,1104 State Hwy 38,Bennettsville,SC,29512,Marlboro County,US,No_Match,,,,,,,
1700945854,SOUTH CAROLINA CVS PHARMACY LLC,33.75219,-79.446777,103 E Andrews St,Hemingway,SC,29554,Williamsburg County,US,Tie,,,,,,,
1700949328,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",33.996615,-81.033374,911 State Hwy 48,Columbia,SC,29202,Richland County,US,No_Match,,,,,,,
1700983202,SOUTH CAROLINA CVS PHARMACY LLC,35.034913,-80.970247,1750 121 Highway 160 W,Fort Mill,SC,29708,York County,US,No_Match,,,,,,,
1710069596,PALMETTO RX SOLUTIONS INC,34.073278,-81.14625,1 Harbison Way,Columbia,SC,29212,Lexington County,US,Match,Exact,601299835,L,45,063,021111,3024
1710086194,CALLAWAY'S PHARMACY,34.090369,-82.586844,529 Savannah St E,Calhoun Falls,SC,29628,Abbeville County,US,No_Match,,,,,,,
1710102553,DIXON POWERS DRUGS,34.510404,-82.64737,705 N Fant St,Anderson,SC,29621,Anderson County,US,Match,Non_Exact,647389860,L,45,007,000200,2063
1710200290,WALGREEN CO,33.998095,-81.017887,1928 Blossom St,Columbia,SC,29205,Richland County,US,Match,Exact,604789337,R,45,079,002700,1003
1710204490,LOWCOUNTRY PHARMACY LLC,34.162786,-79.751906,1521 McClure Ct,Florence,SC,29505,Florence County,US,No_Match,,,,,,,
1710310792,SAMS EAST INC,33.563596,-81.782163,220 Jefferson Davis Hwy,Aiken,SC,29801,Aiken County,US,No_Match,,,,,,,
1710327705,WAL-MART STORES EAST LP,34.882598,-82.3574,2013 Wade Hampton Blvd,Greenville,SC,29615,Greenville County,US,Match,Exact,38357831,L,45,045,001700,4021
1710590278,SOUTH CAROLINA CVS PHARMACY LLC,35.057478,-80.938477,1975 Highway 21st Byp N,Fort Mill,SC,29715,York County,US,No_Match,,,,,,,
1710904966,WAL-MART STORES EAST LP,33.697696,-80.225185,1948 Paxville Hwy,Manning,SC,29102,Clarendon County,US,Match,Exact,638641435,R,45,027,960500,1025
1710909544,SADLER HUGHES APOTHECARY,34.471261,-81.880384,201 S Broad St,Clinton,SC,29325,Laurens County,US,Tie,,,,,,,
1710992805,WALGREEN CO,34.049714,-81.106898,1236 St Andrews Rd,Columbia,SC,29210,Richland County,US,No_Match,,,,,,,
1720005986,WAL-MART STORES EAST LP,34.156815,-79.764462,212 E Grace Dr,Florence,SC,29505,Florence County,US,Match,Non_Exact,650491029,R,45,041,000600,3030
1720006554,WAL-MART STORES EAST LP,32.309091,-80.997208,4319 Independence Blvd,Hardeeville,SC,29927,Jasper County,US,Match,Exact,622215058,L,45,053,950201,2006
1720093818,WALGREEN CO,34.965868,-81.895374,1795 E Main St,Spartanburg,SC,29307,Spartanburg County,US,No_Match,,,,,,,
1720093891,WALGREEN CO,34.019127,-80.989739,3500 State Hwy 12,Columbia,SC,29204,Richland County,US,No_Match,,,,,,,
1720111305,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",33.012852,-80.238568,939 Orangeburg Rd,Summerville,SC,29483,Dorchester County,US,Match,Exact,643295861,L,45,035,010503,2000
1720182520,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",34.894358,-82.432325,4101 Old Buncombe Rd,Greenville,SC,29617,Greenville County,US,Match,Non_Exact,624932059,R,45,045,003804,2030
1720192610,INGLES MARKETS INC,34.493049,-82.031419,923 W Main St,Laurens,SC,29360,Laurens County,US,Match,Non_Exact,44430928,R,45,059,920400,5000
1720390982,WILLIAMSBURG PHARMACY,33.662355,-79.81797,203 Nelson Blvd,Kingstree,SC,29556,Williamsburg County,US,Match,Exact,29205051,L,45,089,970502,4039
1720536048,WAL-MART STORES EAST LP,32.259024,-80.852747,1 Bluffton Rd,Bluffton,SC,29910,Beaufort County,US,Match,Exact,636192182,R,45,013,002107,2024
1720571003,INGLES MARKETS INC,34.782722,-82.484896,10872 Anderson Rd,Piedmont,SC,29673,Anderson County,US,Match,Exact,25462295,L,45,007,010105,1014
1720624927,NEPHRON SC INC,33.901809,-81.041201,4500 12th Street Ext,West Columbia,SC,29172,Lexington County,US,No_Match,,,,,,,
1730106998,WAL-MART STORES EAST LP,32.209083,-80.727537,40 Pembroke Dr,Hilton Head Island,SC,29926,Beaufort County,US,No_Match,,,,,,,
1730129172,PUBLIX SUPER MARKETS INC,34.152913,-80.911491,4609 State Rd S-40-83,Columbia,SC,29223,Richland County,US,No_Match,,,,,,,
1730194820,WALGREEN CO,33.986606,-81.246126,109 Old Chapin Rd,Lexington,SC,29072,Lexington County,US,Match,Non_Exact,70050840,L,45,063,021028,2013
1730282229,SOUTH CAROLINA CVS PHARMACY LLC,32.88127,-79.993437,1518 State Rd S-10-62,North Charleston,SC,29405,Charleston County,US,No_Match,,,,,,,
1730282427,SOUTH CAROLINA CVS PHARMACY LLC,33.997523,-80.99456,3320 Devine St,Columbia,SC,29205,Richland County,US,Match,Exact,604770947,R,45,079,002500,2010
1730311432,BRIDGES & JAMES INC,34.734043,-80.088297,203 Page,Chesterfield,SC,29709,Chesterfield County,US,No_Match,,,,,,,
1730329467,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,32.782873,-79.945446,137 Ashley Ave,Charleston,SC,29401,Charleston County,US,Match,Exact,108807302,L,45,019,000500,1003
1730331182,LONGS DRUGS OF FLORENCE SC INC,34.203369,-79.768877,501 N Irby St,Florence,SC,29501,Florence County,US,Tie,,,,,,,
1730432964,UPSTATE PHARMACY IMA,34.833994,-82.317273,1025 Verdae Blvd C,Greenville,SC,29607,Greenville County,US,Match,Exact,38349851,L,45,045,001900,4000
