OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,County,Evacuation_Zone,X,Y,Licensee County,x,y
7726,HLPSADOUTPATIENT,TRANSCENDENCE TREATMENT CENTER,3900 LEEDS AVE STE 101,NORTH CHARLESTON,SC,29405,201-284-8826,TRANSCENDENCETREATMENTCENTER@GMAIL.COM,"WILLIAMSON, AMANDA PH#: ",AMANDA@TRANSCENDENCETREATMENT.COM,OPF-0218 / 08/31/2021,Charleston / Limited Liability,,,,,TRANSCENDENCE TREATMENT CENTER LLC,551-655-4171,,Charleston,B,-80.015302,32.844657,Charleston,592149.2057,3634495.352
7342,HLHOSPICEPROGRAM,TRANSITIONS HOSPICE CARE OF GEORGIA,418 OLD TROLLEY RD STE A,SUMMERVILLE,SC,29485,843-875-7915,CEPELBAUM@TRANSITIONSHC.COM,"BOWLAND, TIFFANY PH#: 843-875-7915",TBOWLAND@TRANSITIONSHC.COM,HPC-0149 / 03/31/2022,Dorchester / Corporation,610 SHORTER AVE STE 9,ROME,GA,30165,TRANSITIONS HOSPICE CARE OF GEORGIA INC,706-378-2273,,Dorchester,E,-80.177479,32.986804,Out of State,576849.124,3650124.346
344,HLHABITATIONR15,TRAVELERS REST COMMUNITY RESIDENCE,252 LITTLE TEXAS RD,TRAVELERS REST,SC,29690,864-679-0220,RBRITT@DDSN.SC.GOV,"MIMS, ANGEL PH#: ",ANGEL.MIMS@THRIVEUPSTATE.ORG,MR15-0222 / 06/30/2021,Greenville / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G172,Greenville,,-82.4300999,34.95820531,Richland,369430.0023,3869341.998
4791,HLINHOMECARE,TREASURED HEARTS HOME CARE SERVICES,310 EDGEFIELD RD,NORTH AUGUSTA,SC,29841,803-343-9132,TREASUREDHEARTS13@YAHOO.COM, PH#: ,,IHCP-0710 / 04/30/2022,Aiken / Limited Liability,310 EDGEFIELD RD,NORTH AUGUSTA,SC,29841,TREASURED HEARTS HOME CARE SERVICES LLC,803-343-9132,,Aiken,,-81.947554,33.529414,Aiken,412014.3638,3710382.277
7397,HLMIDWIFE,"TREPICCIONE, AUDREY",7920 HEBRON CHURCH RD,GARNER,NC,27529,919-345-6881,THEYALADGROUP@GMAIL.COM, PH#: ,,LMW-0088 / 11/30/2021,Out of State / Sole Proprietorship,,,,,"TREPICCIONE, AUDREY",919-345-6881,,Out of State,,-78.575802,35.667411,Out of State,719422.1552,3949768.011
6611,HLADULTDAYCARE,TRI-COUNTY ADULT DAY HEALTH SERVICES,169 CALVARY LN,CHERAW,SC,29520-7106,843-921-9451,CSCOTT@TRICOUNTYADULT.COM,"SCOTT, CAROLYN E. PH#: 843-921-9451",CSCOTT@TRICOUNTYADULT.COM,ADC-0282 / 01/31/2022,Chesterfield / Corporation,PO BOX 186,CHERAW,SC,29520-0186,TRI-COUNTY ADULT DAY SERVICES INC,843-921-9451,,Chesterfield,,-79.92826067,34.6957389,Chesterfield,598160.646,3839825.128
6844,HLINHOMECARE,TRI-COUNTY ADULT IN-HOME CARE,169 CALVARY RD,CHERAW,SC,29520-7106,843-921-9451,CSCOTT@TRICOUNTYADULT.COM, PH#: ,,IHCP-0189 / 06/30/2021,Chesterfield / Corporation,PO BOX 186,CHERAW,SC,29520-0186,TRI-COUNTY ADULT DAY SERVICES INC,843-921-9451,,Chesterfield,,-79.92826067,34.6957389,Chesterfield,598160.646,3839825.128
5003,HLHOSPICEPROGRAM,TRI-COUNTY CHOICE HOSPICE AND PALLIATIVE CARE LLC,104 BROWNS SQUARE DR,WALHALLA,SC,29691,864-633-8686,CNAKUMA@TRICOUNTYCHOICEHOSPICE.COM,"NAKUMA, CONSTANCIO K. PH#: 864-653-5468",CNAKUMA@CLEMSON.EDU,HPC-0208 / 12/31/2018,Oconee / Limited Liability,,,,,TRI-COUNTY CHOICE HOSPICE AND PALLIATIVE CARE LLC,864-633-8686,,Oconee,,-83.067108,34.764703,Oconee,310820.1926,3848896.389
745,HLPSADOUTPATIENT,TRI-COUNTY COMMISSION ON ALCOHOL AND DRUG ABUSE,910 COOK RD,ORANGEBURG,SC,29118-2124,803-536-4900,MDENNIS@TCCADA.STATE.SC.US,"DENNIS, MIKE PH#: 803-536-4900",MDENNIS@TCCADA.STATE.SC.US,OPF-0027 / 09/30/2021,Orangeburg / County,PO BOX 1166,ORANGEBURG,SC,29116-1166,TRI-COUNTY COMMISSION ON ALCOHOL AND DRUG ABUSE,803-536-4900,,Orangeburg,,-80.82205403,33.53491053,Orangeburg,516521.951,3710603.901
8107,HLRESIDENTIALCARE,TRICOUNTY CRISIS STABILIZATION CENTER,5 CHARLESTON CENTER DR STE 246,CHARLESTON,SC,29401-1162,843-953-2390,LAURA.UMINSKI@SCDMH.ORG,"OLIVER, RICHARD H. PH#: 843-953-2390",ROLIVER@CHARLESTONCOUNTY.ORG,CRC-1956 / 06/30/2021,Charleston / State,5 CHARLESTON CENTER DR STE 246,CHARLESTON,SC,29401-1162,CHARLESTON DORCHESTER MENTAL HEALTH CENTER,843-852-4100,,Charleston,B,-79.95098,32.783198,Charleston,598236.4046,3627739.69
6601,HLAMBULATORYSURGERY,TRIDENT AMBULATORY SURGERY CENTER,9313 MEDICAL PLAZA DR STE 102,CHARLESTON,SC,29406-9153,843-797-8992,JOYCE.FISK@HCAHEALTHCARE.COM,"FISK, JOYCE PH#: 843-797-8992",JOYCE.FISK@HCAHEALTHCARE.COM,ASF-0024 / 05/31/2021,Charleston / Limited Liability Limited Partnership,9313 MEDICAL PLAZA DR STE 102,CHARLESTON,SC,29406-9153,TRIDENT AMBULATORY SURGERY CENTER LP,843-797-8992,42C0001021,Charleston,B,-80.07491816,32.97474903,Charleston,586443.4418,3648867.461
8174,HLHOSPITAL,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,843-797-7000,TODD.GALLATI@HCAHEALTHCARE.COM,"GALLATI, TODD PH#: 843-847-4100",TODD.GALLATI@HCAHEALTHCARE.COM,HTL-0777 / 04/30/2022,Charleston / Ltd. Liability,9330 MEDICAL PLAZA DR,N CHARLESTON,SC,29406-9104,TRIDENT MEDICAL CENTER LLC,843-847-4100,420079,Charleston,B,-80.075066,32.975899,Charleston,586428.623,3648994.834
7270,HLPSADOUTPATIENT,TRINITY BEHAVIORAL CARE MARION OFFICE,424 GUYTON CT,MULLINS,SC,29574,843-423-8292,DBROCK@TRINITYBEHAVIORALCARE.ORG,"BROCK, WILLIAM D., JR. PH#: 843-423-1329",DBROCK@TRINITYBEHAVIORALCARE.ORG,OPF-0004 / 06/30/2022,Marion / County,PO BOX 1011,MARION,SC,29571-1011,TRINITY BEHAVIORAL CARE,843-423-8292,,Marion,,-79.345344,34.17917,Marion,652490.3384,3783259.489
7636,HLINHOMECARE,TRINITY HAVEN HOMECARE GROUP LLC,127 COMMONS WAYS STE C,GREENVILLE,SC,29611,864-335-9310,TRINITYHAVENHCG@GMAIL.COM, PH#: ,,IHCP-1229 / 06/30/2021,Greenville / Limited Liability,,,,,TRINITY HAVEN HOMECARE GROUP LLC,864-335-9310,,Greenville,,-82.456116,34.854304,Greenville,366887.0007,3857852.879
7894,HLINHOMECARE,TRINITY HEALTHCARE SERVICES LLC,622-B OLD EASLEY HWY,GREENVILLE,SC,29611,864-910-0892,LASHONDABURT@GMAIL.COM,"BURT-REEDER, LASHONDA PH#: ",LASHONDABURT@GMAIL.COM,IHCP-1347 / 10/31/2021,Greenville / Limited Liability,,,,,TRINITY HEALTHCARE SERVICES LLC,864-910-0892,,Greenville,,-82.457678,34.846842,Greenville,366732.1326,3857027.408
7810,HLINHOMECARE,TRINITY HOME CARE AGENCY LLC,1 CHICK SPRINGS RD STE 214-G,GREENVILLE,SC,29609,864-201-5024,TRINITYHOMECARESC@GMAIL.COM,"ALEXANDER, PATRICE PH#: 864-201-5024",,IHCP-1304 / 09/30/2021,Greenville / Limited Liability,,,,,TRINITY HOME CARE AGENCY LLC,864-201-5024,,Greenville,,-82.38079,34.865942,Greenville,373791.334,3859046.222
7903,HLHOMEHEALTH,TRINITY HOME HEALTH OF AIKEN,690 MEDICAL PARK DR STE 400,AIKEN,SC,29801-6348,803-641-8220,LRA@LHCGROUP.COM,"KEATING, JULIE, RN. PH#: 803-641-8220",,HHA-0316 / 11/30/2021,Aiken / Limited Liability,690 MEDICAL PARK DR STE 400,AIKEN,SC,29801-6348,AUGUSTA HOME CARE SERVICES LLC,337-233-1307,,Aiken,,-81.760917,33.573731,Out of State,429381.2186,3715153.127
6517,HLHOSPICEPROGRAM,TRINITY HOSPICE OF AIKEN,690 MEDICAL PARK DR STE 200,AIKEN,SC,29801-6348,803-641-8220,LRA@LHCGROUP.COM,"TURNER, DEANNA PH#: 803-641-8220",,HPC-0116 / 10/31/2021,Aiken / Limited Liability,,,,,AUGUSTA HOME CARE SERVICES LLC,337-233-1307,421595,Aiken,,-81.761288,33.574196,Out of State,429347.1895,3715204.876
752,HLRESIDENTIALCARE,TRINITY ON LAURENS,213 LAURENS ST NW,AIKEN,SC,29801-3911,803-643-4200,CHENRICH@TRINITYONLAURENS.ORG,"HENRICH, CONSTANCE M. PH#: 803-643-4203",CHENRICH@LHOMES.ORG,CRC-0935 / 06/30/2021,Aiken / Non-Profit Corporation,213 LAURENS ST NW,AIKEN,SC,29801-3911,LUTHERAN HOMES OF SOUTH CAROLINA INC,803-749-5110,,Aiken,,-81.72193079,33.56434501,Richland,432992.1479,3714086.53
7021,HLADULTDAYCARE,TRIPLE E ADULT DAY CARE #2,224 SANDERS LN,BARNWELL,SC,29812-8063,803-259-1810,LCREECH16@GMAIL.COM, PH#: ,,ADC-0429 / 07/31/2021,Barnwell / Sole Proprietorship,PO BOX 965,ALLENDALE,SC,29810,"CREECH, LAUREN",585-748-1082,,Barnwell,,-81.34634721,33.22105282,Barnwell,467726.5291,3675846.758
7018,HLADULTDAYCARE,TRIPLE E ADULT DAY CARE #3,286 WATER ST,ALLENDALE,SC,29810-3512,803-584-5958,LCREECH16@GMAIL.COM,"GRANT, ARETHA PH#: 803-584-5989",LCREECH16@GMAIL.COM,ADC-0430 / 07/31/2021,Allendale / Sole Proprietorship,,,,,"CREECH, LAUREN",585-748-1082,,Allendale,,-81.31209359,33.0090927,Barnwell,470848.4492,3652338.215
6092,HLHEARINGAIDSPEC,"TROUTMAN, ASHLEY",2121 OLD BARNWELL RD,LEXINGTON,SC,29073,803-528-3342,ASHLEY.KRISTEN8189@GMAIL.COM, PH#: ,,HAS-0651 / 01/30/2022,Lexington / Sole Proprietorship,,,,,"TROUTMAN, ASHLEY",803-528-3342,,Lexington,,-81.215225,33.933327,Lexington,480108.9559,3754784.307
6421,HLADULTDAYCARE,TROY-JOHNSON INTERGENERATIONAL DAYCARE,106 GAPWAY ST,MULLINS,SC,29574-3010,843-464-8565,JTROYJOHNS@AOL.COM, PH#: ,,ADC-0451 / 05/31/2021,Marion / Corporation,,,,,TROY-JOHNSON INTERGENERATIONAL DAYCARE INC,843-464-8565,,Marion,,-79.25909,34.204194,Marion,660392.8218,3786166.982
7777,HLINHOMECARE,TRUE CARE HOME CARE LLC,900 B MAIN ST STE 201,CONWAY,SC,29526,843-484-0813,TRUECARESC@GMAIL.COM, PH#: ,,IHCP-1305 / 09/30/2021,Horry / Limited Liability,,,,,TRUE CARE HOME CARE LLC,843-484-0813,,Horry,,-79.051005,33.842635,Horry,680330.0645,3746416.4
7094,HLPSADOUTPATIENT,TRUE HEART COUNSELING,255 N HWY 52 STE 1-G,MONCKS CORNER,SC,29461-3927,843-761-1444,TRUEHEARTCOUNSELING@GMAIL.COM,"MANGLONA-ALEXANDER, LORNA PH#: ",,OPF-0101 / 08/31/2021,Berkeley / Limited Liability,"255 N HWY 52, HAYNES OFFICE PLAZA STE 1",MONCKS CORNER,SC,29461-3927,TRUE HEART COUNSELING LLC,843-761-1444,,Berkeley,H,-79.99342928,33.19689728,Berkeley,593822.18,3673566.596
7897,HLINHOMECARE,TRUE HEARTS HOMECARE LLC,8 SYCAMORE DR,GREENVILLE,SC,29607,864-202-7632,TRUEHEARTSHOMECARE2016@YAHOO.COM,"PITTS, LAKAYA PH#: 864-202-7632",,IHCP-1348 / 10/31/2021,Greenville / Limited Liability,,,,,TRUE HEARTS HOMECARE LLC,864-202-7632,,Greenville,,-82.354701,34.837476,Greenville,376133.4533,3855856.627
7776,HLINHOMECARE,TRUE KONNECTIONS HOME CARE LLC,5 CLUSTERS CT STE 112,COLUMBIA,SC,29210,803-587-4079,TRUEKONNECTIONS@GMAIL.COM,"SEABROOK-COOPER, SHAWNDORA PH#: 803-587-4079",,IHCP-1275 / 08/31/2021,Richland / Limited Liability,,,,,TRUE KONNECTIONS HOME CARE LLC,803-587-4079,,Richland,,-81.142068,34.042697,Richland,486887.0193,3766899.285
7694,HLINHOMECARE,TRUE RELIANCE HOME CARE LLC,3618 ASHLEY PHOSPHATE RD STE 12,NORTH CHARLESTON,SC,29418,843-330-1081,TRUERELIANCEHOMECARE20@GMAIL.COM, PH#: ,,IHCP-1246 / 07/28/2021,Charleston / Limited Liability,,,,,TRUE RELIANCE HOME CARE LLC,843-330-1081,,Charleston,E,-80.082183,32.925631,Charleston,585812.1321,3643416.087
7893,HLINHOMECARE,TRUE TO YOU IN-HOME PATIENT CARE SERVICES LLC,305 E SMITH ST,TIMMONSVILLE,SC,29161,843-818-9311,JACKIEOHAM@HOTMAIL.COM, PH#: ,,IHCP-1302 / 10/31/2021,Florence / Limited Liability,,,,,TRUE TO YOU IN-HOME PATIENT CARE SERVICES LLC,843-818-9311,,Florence,,-79.937506,34.133367,Charleston,597967.5912,3777453.339
7808,HLINHOMECARE,TRUE VINE HOME CARE AGENCY,113 SOUTH HWY 52 UNIT E,MONCKS CORNER,SC,29461,843-761-0635,BARBSWILLIAMS2016@GMAIL.COM, PH#: ,,IHCP-1277 / 09/30/2021,Berkeley / Limited Liability,,,,,TRUE VINE HOME CARE LLC,843-599-0504,,Berkeley,H,-79.99805,33.190952,Colleton,593397.8512,3672903.305
2706,HLINHOMECARE,TRUST ME HOME CARE SERVICES,1021 ROBINWOOD CT,ROCK HILL,SC,29730-9273,803-371-8161,TRUSTMEHOMECARESERVICES@MAIL.COM,"CLOWERS, FRANK PH#: 803-207-6156",,IHCP-0457 / 07/31/2021,York / Sole Proprietorship,1021 ROBINWOOD CT,ROCK HILL,SC,29730-9273,TRUST ME HOME CARE SERVICES,803-371-8161,,York,,-81.05114588,34.87363182,York,495325.6902,3859030.653
8205,HLINHOMECARE,TRUSTED HOME CARE,287-9 HWY 90 E,LITTLE RIVER,SC,29566,843-663-0249,TRUSTEDHOMECARESC@GMAIL.COM, PH#: ,,IHCP-1486 / 03/31/2022,Horry / Limited Liability,,,,,TRUSTED HOME CARE LLC,843-663-0249,,Horry,,-78.654138,33.86029,Horry,717012.5365,3749141.525
7891,HLBODYPIERCINGFAC,TRUTH-N-ART PIERCING & BODY MODIFICATION,484 A E BLACKSTOCK RD,SPARTANBURG,SC,29301,864-586-5007,TRUTHNARTPIERCING@GMAIL.COM, PH#: ,,BP-0298 / 10/31/2021,Spartanburg / Limited Liability,,,,,TRUTH-N-ART PIERCING & BODY MODIFICATION LLC,803-569-9025,,Spartanburg,,-81.983088,34.910653,Spartanburg,410192.7727,3863575.908
7941,HLTATTOOFAC,TRUTH-N-ART TATTOO AND ART GALLERY,482 E BLACKSTOCK RD,SPARTANBURG,SC,29301,864-586-5007,TRUTHNARTTATTOO@GMAIL.COM,"OLLISON, MIKHAIL PH#: ",,TF-0300 / 11/30/2021,Spartanburg / Limited Liability,,,,,TRUTH-N-ART TATTOO AND ART GALLERY LLC,864-285-1513,,Spartanburg,,-81.983613,34.910872,Spartanburg,410145.0436,3863600.558
6753,HLADULTDAYCARE,TUCKER'S ADULT HEALTH DAY CARE,112 CARN ST,WALTERBORO,SC,29488-3923,843-542-9290,TUCKERSADULTDAYCARE@GMAIL.COM,"TUCKER, GERTRUDE PH#: 843-542-9290",N/A,ADC-0234 / 11/30/2021,Colleton / Ltd. Liability,112 CARN ST,WALTERBORO,SC,29488-3923,OLANIYAN LLC,843-542-9290,,Colleton,B,-80.66637748,32.90042048,Colleton,531200.6615,3640296.979
811,HLHOSPITAL,TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY,1578 CLARENCE E COKER HWY,TURBEVILLE,SC,29162-9419,803-896-3100,ARDIS.JENNY@DOC.SC.GOV,"SINGLETON, APRIL PH#: 803-896-5257",CLARKE.APRIL@DOC.SC.GOV,HTL-0901 / 10/31/2021,Clarendon / State,4542 BROAD RIVER RD,COLULMBIA,SC,29210,SC DEPT OF CORRECTIONS,803-896-8555,,Clarendon,,-80.08217654,33.88815886,Richland,584871.3117,3750134.412
6451,HLRESIDENTIALCARE,TURNING POINT CRCF,820 TOMS CREEK RD,HOPKINS,SC,29061-8798,803-647-1152,DORTHEA.DENNIS@SCDMH.ORG,"DENNIS, DORTHEA PH#: 803-647-1152",DORTHEA.DENNIS@SCDMH.ORG,CRC-2075 / 06/30/2021,Richland / State,820 TOMS CREEK RD,HOPKINS,SC,29061-8798,SOUTH CAROLINA DEPARTMENT OF MENTAL HEALTH,803-898-8326,,Richland,,-80.764998,33.980815,Richland,521706.8875,3760053.661
2546,HLRESIDENTIALCARE,TWILITE MANOR ADULT RESIDENTIAL CARE,2306 FORREST ST,CAYCE,SC,29033-2124,803-794-7561,JANICE.KENDRICK@OUTLOOK.COM,"DENNIS, DORTHEA PH#: ",,CRC-1210 / 05/31/2021,Lexington / Limited Liability,1515 12TH ST,CAYCE,SC,29033-3101,SEASHAR LLC,803-794-7561,,Lexington,,-81.07202012,33.95411986,Lexington,493345.5239,3757071.234
573,HLRESIDENTIALCARE,TYLER RESTMORE HOME,1681 BROUGHTON ST,ORANGEBURG,SC,29115-4873,803-536-0740,EYBLACK52@MAIL.COM,"BLACK, EMILY T. PH#: 803-536-0740",EYBLACK52@MAIL.COM,CRC-0841 / 07/31/2021,Orangeburg / Ltd. Liability,1681 BROUGHTON ST,ORANGEBURG,SC,29115-4873,TYLER RESTMORE HOME LLC,803-536-0740,,Orangeburg,,-80.87080021,33.49443622,Orangeburg,512001.5423,3706109.837
490,HLRESIDENTIALCARE,TYLER RESTMORE HOME #2,195 SELLERS AVE,ORANGEBURG,SC,29115-6724,803-531-2074,EYBLACK52@MAIL.COM, PH#: ,,CRC-0889 / 07/31/2021,Orangeburg / Limited Liability,195 SELLERS AVE,ORANGEBURG,SC,29115,TYLER RESTMORE HOME LLC,803-531-2074,,Orangeburg,,-80.86026754,33.48522474,Orangeburg,512981.3112,3705089.837
6339,HLRESIDENTIALCARE,TYLER RESTMORE HOME 3,139 SEMINOLE DR,ORANGEBURG,SC,29115-7619,803-536-0060,MICHELLEANTLEY@ATT.NET,"ANTLEY, MICHELLE L. PH#: 803-536-0060",MICHELLEANTLEY@ATT.NET,CRC-2052 / 12/31/2021,Orangeburg / Limited Liability,238 ANNADALE CIR,ORANGEBURG,SC,29118,TYLER RESTMORE HOME LLC,803-536-0060,,Orangeburg,,-80.852908,33.473476,Orangeburg,513666.993,3703788.253
1416,HLRENALDIALYSIS,U S RENAL CARE LYMAN DIALYSIS,208 HOLLY SPRINGS RD,LYMAN,SC,29365-1314,864-439-2138,LEGAL@USRENALCARE.COM,"ALLEN, CHANELLLE PH#: 864-439-2138; CASEY, JACQUELINE PH#: 864-439-2138",,ERD-0204 / 03/31/2022,Spartanburg / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,DIALYSIS NEWCO LLC,214-736-2700,,Spartanburg,,-82.12837442,34.95784174,Out of State,396978.8778,3868949.182
7313,HLINHOMECARE,ULTRA HOME CARE SERVICES LLC,4031 CHARLESTON HWY,WEST COLUMBIA,SC,29172-2907,803-269-8170,ULTRAHOMECARESERVICES1@YAHOO.COM,"JAMISON, FELICIA D. PH#: 803-767-3834",,IHCP-1036 / 10/31/2021,Lexington / Limited Liability,,,,,ULTRA HOME CARE SERVICES LLC,803-269-8170,,Lexington,,-81.043102,33.881406,Lexington,496014.1696,3749007.52
4686,HLTATTOOFAC,UNDER THE SKIN TATTOO STUDIO,1014 CHESTNUT ST,ORANGEBURG,SC,29115,803-378-4982,EDGEMON62.RE@GMAIL.COM, PH#: ,,TF-0280 / 05/31/2021,Orangeburg / Sole Proprietorship,,,,,"EDGEMON, RICHARD W.",803-378-4982,,Orangeburg,,-80.855341,33.510393,Orangeburg,513435.1642,3707880.82
6320,HLINHOMECARE,UNEEDA RESPITE & HOME CARE SERVICES LLC,61 ORR ST,GREENVILLE,SC,29605,864-243-8164,UNEEDASERVICELLC@GMAIL.COM,"STEEPS, SHALON PH#: 864-361-9349",GENESISHOMECARELTD@GMAIL.COM,IHCP-1028 / 04/30/2022,Greenville / Limited Liability,,,,,GENESIS HOME CARE LTD CO,864-243-8164,,Greenville,,-82.412971,34.829516,Greenville,370792.7269,3855047.391
477,HLHOSPITAL,UNION MEDICAL CENTER,322 W SOUTH ST,UNION,SC,29379-2839,864-301-2000,PNEWHOUSE@SRHS.COM,"HENDERSON, KATIE PH#: ; NEWHOUSE, PAUL R. PH#: 864-301-2601",,HTL-0017 / 07/31/2021,Union / District,322 W SOUTH ST,UNION,SC,29379-2839,SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT INC,864-560-6000,420039,Union,,-81.62944356,34.71207685,Spartanburg,442361.3549,3841294.536
7888,HLINHOMECARE,UNIQUE CARING FOUNDATION - ROCK HILL,518 NORTH AVE STE D,ROCK HILL,SC,29732,803-329-9625,TMILLER@UNIQUECARINGFOUNDATION.COM,"HAMILTON, FELICIA PH#: 704-535-0093",,IHCP-1049 / 09/30/2021,York / Corporation,,,,,THE UNIQUE CARING FOUNDATION INC,803-329-9625,,York,,-81.031499,34.945367,Hampton,497123.8415,3866984.991
7635,HLINHOMECARE,UNIQUE SERENITY IN-HOME CARE AGENCY,5 CLUSTER CT STE 101,COLUMBIA,SC,29210,803-828-3895,UNIQUESERENITY2020@GMAIL.COM,"BAKER, KIMBERLY PH#: 803-529-8196",,IHCP-1225 / 06/30/2021,Richland / Limited Liability,,,,,UNIQUE SERENITY IN HOME CARE AGENCY LLC,803-828-3895,,Richland,,-81.142068,34.042697,Richland,486887.0193,3766899.285
7282,HLINHOMECARE,UNITED ENERGY WORKERS HEALTHCARE CORP,160 WATERLOO ST SW,AIKEN,SC,29801-3763,803-226-0515,LICENSING@UEWHEALTH.COM, PH#: ,,IHCP-1064 / 09/30/2021,Aiken / Corporation,,,,,UNITED ENERGY WORKERS HEALTHCARE CORP,803-226-0582,,Aiken,,-81.731906,33.562939,Aiken,432065.2454,3713937.099
7587,HLINHOMECARE,UNITY VILLAGE HOMECARE SERVICES,132 SLATE STONE DR UNIT A,SUMMERVILLE,SC,29486,843-509-8213,U.V.M.ORG@OUTLOOK.COM,"RILEY, VANESSA PH#: ",,IHCP-0989 / 05/31/2021,Berkeley / Non-Profit Corporation,,,,,UNITY VILLAGE MINISTRIES,843-212-5906,,Berkeley,G,-80.139306,33.032188,Charleston,580374.6007,3655184.379
6754,HLHOMEHEALTH,UNIVERSITY HOME HEALTH NORTH AUGUSTA,106 E MARTINTOWN RD UNIT B,NORTH AUGUSTA,SC,29841-3425,803-278-0770,MHARDEN@UH.ORG,"HARDEN, MARY J., RN. PH#: 803-278-0770",MARY.HARDEN@LHCGROUP.COM,HHA-0137 / 10/31/2021,Aiken / Corporation,106 E MARTINTOWN RD UNIT B,NORTH AUGUSTA,SC,29841-3425,UNIVERSITY HEALTH SERVICES INC,706-722-9011,427300,Aiken,,-81.96464848,33.5014433,Out of State,410398.084,3707295.593
7911,HLINHOMECARE,UPLIFTING HANDS HOMECARE LLC,5600 AUGUSTA RD STE C,GREENVILLE,SC,29605,864-252-4487,COMFORTKEEPERSHHLLC@GMAIL.COM,"VANCE, WILLENA PH#: 864-704-2687",,IHCP-1078 / 06/30/2021,Greenville / Limited Liability,,,,,UPLIFTING HANDS HOMECARE LLC,864-252-4487,,Greenville,,-82.378518,34.778405,Greenville,373865.5777,3849335.111
2193,HLTATTOOFAC,UPPER HAND TATTOO STUDIO,1869 SAM RITTENBERG BLVD,CHARLESTON,SC,29407-4870,843-225-8602,UPPERHANDTS@GMAIL.COM, PH#: ,,TF-0266 / 02/28/2022,Charleston / ,1869 SAM RITTENBERG BLVD,CHARLESTON,SC,29407-4870,UPPER HAND TATTOO STUDIO LLC,843-225-8602,,Charleston,A,-80.02058714,32.79919924,Charleston,591701.2143,3629451.101
7427,HLINHOMECARE,UPSTATE BE WELL HOME SERVICES,200 FORTRESS DR,INMAN,SC,29349-9160,864-483-2963,DSOLA@BEWELLHOMESERVICES.ORG,"HENRICH, CONSTANCE M. PH#: 803-643-4203",CHENRICH@LHOMES.ORG,IHCP-1023 / 01/31/2022,Spartanburg / Corporation,,,,,LUTHERAN HOMES OF SOUTH CAROLINA INC,803-749-5110,,Spartanburg,,-82.027471,35.038333,Richland,406283.7127,3877776.538
7354,HLHOSPICEFACILITY,UPSTATE COMMUNITY HOSPICE HOUSE,260 FAIRWINDS RD,LANDRUM,SC,29356-9075,864-457-9100,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DEEDEE PH#: 800-932-2738",DEEDEE.HENDERSON@HOSPICECARE.NET,HPF-0039 / 10/31/2021,Spartanburg / Ltd. Liability,,,,,HOSPICE CARE OF SOUTH CAROLINA LLC,800-932-2738,,Spartanburg,,-82.157728,35.174122,Spartanburg,394577.3315,3892966.387
594,HLRENALDIALYSIS,UPSTATE DIALYSIS CENTER,308 MILLS AVE,GREENVILLE,SC,29605-4022,864-271-3700,SCL_C@DAVITA.COM,"GLENN, SAVANNAH PH#: 864-271-3700; MUSCARELLA, DEANN PH#: ",,ERD-0098 / 09/30/2021,Greenville / Corporation,"5200 VIRGINIA WAY STE 400, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,TOTAL RENAL CARE INC,720-631-2100,422540,Greenville,,-82.40912008,34.82969881,Out of State,371145.0662,3855062.662
6608,HLAMBULATORYSURGERY,UPSTATE ENDOSCOPY CENTER,1922 MCCONNELL SPRINGS RD STE B,ANDERSON,SC,29621-2642,864-716-6555,DEBORAH.ATKINS@ANMEDHEALTH.ORG,"ATKINS, DEBORAH A. PH#: 864-716-6555",LYNNGREGORY@ANMEDHEALTH.ORG,ASF-0083 / 06/30/2021,Anderson / Ltd. Liability,1922 MCCONNELL SPRINGS RD STE B,ANDERSON,SC,29621-2642,ANMED ENTERPRISES INC UPSTATE ENDOSCOPY CENTER LLC,864-716-6555,42C0001055,Anderson,,-82.62755215,34.5386325,Anderson,350647.1552,3823083.977
6846,HLINHOMECARE,UPSTATE HEALTHCARE SERVICES,212 E GREENVILLE ST,ANDERSON,SC,29621-5509,864-209-8245,PENNELL@UHSSC.COM, PH#: ,,IHCP-0149 / 05/31/2021,Anderson / ,212 E GREENVILLE ST,ANDERSON,SC,29621-5509,UPSTATE MEDICAL STAFFING INC,864-209-8245,,Anderson,,-82.64907478,34.51052873,Anderson,348621.0724,3819999.186
