X,Y,OBJECTID,NAME,STREET,CITY,STATE,ZIP,COUNTY,MAIL_PHONE,WEBSITE,OPEN_JAN,OPEN_FEB,OPEN_MAR,OPEN_APR,OPEN_MAY,OPEN_JUN,OPEN_JUL,OPEN_AUG,OPEN_SEP,OPEN_OCT,OPEN_NOV,OPEN_DEC,CASH,CHECK_,CREDIT,DEBIT,OTHER_PAY,WIC,SENIOR,SNAP_EBT,SNAP_TRANS,H_BUCKS,lat,long,geo_method
-9027185.193,4028659.58,16819,Cottle Strawberry Farm,1835 1/2 Sunset Blvd,West Columbia,SC,29169,LEXINGTON,8036951714,www.cottlestrawberryfarm.com,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,NO,NO,NO,,,33.99901,-81.091484,census
-8947257.916,4019813.62,18419,USC Farmers Market (Dorr Farms),200 Miller Road,Sumter,SC,29150,SUMTER,(803) 495-2639,N/A,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Pay Pal,NO,YES,NO,N/A,NO,33.93248,-80.37287,census
-8947254.93,4019816.904,18819,USC Farmers Market (Wildfire Farms),200 Miller Road,Sumter,SC,29150,SUMTER,(803) 499-1749,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,,NO,NO,NO,,,33.93248,-80.37287,census
-8945802.913,4018194.262,19219,American Legion Farmers Market (Newmans Farm House),25 Artillery Drive,Sumter,SC,29150,SUMTER,(803) 983-3249,americanlegionfarmersmarket.com,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,NO,YES,NO,N/A,NO,33.91779874,-80.36048906,osm
-8945790.173,4018251.59,19220,American Legion Farmers Market ( M & M Farms),25 Artillery Road,Sumter,SC,29150,SUMTER,(803) 486-5357,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,,YES,YES,NO,N/A,NO,33.91779874,-80.36048906,osm
-8945755.14,4018222.926,19221,American Legion Farmers Market (Munoz),25 Artillery Drive,Sumter,SC,29150,SUMTER,(843) 598-4701,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,NO,NO,NO,N/A,NO,33.91779874,-80.36048906,osm
-8945764.694,4018289.808,19222,American Legion Farmers Market (Harris Naturally Grown,25 Artillery Drive,Sumter,SC,29150,SUMTER,(843) 992-3780,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,Venmo,NO,NO,NO,N/A,NO,33.91779874,-80.36048906,osm
-8947258.4,4019816.022,19619,USC Farmers' Market (The Veggie Patch),200 Miller Road,Sumter,SC,29150,SUMTER,(803) 206-6480,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,Venmo,YES,YES,NO,N/A,NO,33.93248,-80.37287,census
-9018129.878,4040909.905,20019,Sal's Ol' Timey Feed and Seed,113 Hilltop Dr.,Columbia,SC,29203,RICHLAND,803-786-6546,https://salslocalseed.com/,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,,NO,NO,NO,,,34.090275,-81.011375,census
-8967424.679,3815955.574,9587,Pasture Shed Farm,1083 Sea Island Pkwy,St. Helena Island,SC,29920,BEAUFORT,8435217063,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,,,32.40202193,-80.555966,Google Maps
-9021051.53,3934883.284,9590,S & S Produce,Intersection Of Calhoun St. And Hwy 78,Bamberg,SC,29003,BAMBERG,803-747-4560,,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,33.29783776,-81.03747796,Google Maps
-8922539.86,3844529.519,9591,Rosebank Farm,4362 Betsy Kerrison Pkwy,Johns Island,SC,29455,CHARLESTON,8437680508,http://www.rosebankfarms.com,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,,,32.61777458,-80.15422315,Google Maps
-8981998.654,3814411.974,9593,Port Royal Farmers Market,Ribaut Road Intersection Of Pinckney Blvd.,Port Royal,SC,29935,BEAUFORT,(843)470-0699 OR (843)492-2211,http://www.portroyalfarmersmarket.com,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,32.39002552,-80.68682212,Google Maps
-9001561.421,3794232.197,9595,Farmer's Market Of Bluffton,Calhoun St. Intersection Of Lawton St.,Bluffton,SC,29910,BEAUFORT,8434152446,http://www.farmersmarketbluffton.com,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED THROUGH OUTLET-WIDE PROGRAM,,32.2374171,-80.86239822,Google Maps
-8845400.838,3910108.047,9607,Branton Produce,10616 N Hwy 17,Mcclellanville,SC,29458,CHARLESTON,8438873126,,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,,,33.11136056,-79.46049426,Google Maps
-8883733.245,3875712.886,9608,Boone Hall Farms Market Produce Stand,2330 North Highway 17,Mt Pleasant,SC,29466,CHARLESTON,8438844371,http://www.boonehallfarms.com,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,,,32.85221178,-79.80639255,Google Maps
-8932330.445,3896331.222,9609,Rivers Vegetable Market,200 Cone Ln.,Summerville,SC,29483,DORCHESTER,8438759036,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,33.0097321,-80.24109315,Google Maps
-9027076.824,3876446.422,9611,Hampton County Farmer's Market,Intersection Of Center St. And W.Carolina Ave.,Hampton,SC,29924,HAMPTON,8039422324,,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,,,32.85834115,-81.09152242,Google Maps
-8970536.08,3808732.152,9617,Marshview Farm,1257 Seaside Rd.,St. Helena Island,SC,29920,BEAUFORT,5129697300,,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,YES,,32.34762517,-80.58450852,Google Maps
-8962641.196,3817486.916,9618,Dempsey Farms,1576 Sea Island Pkwy,St. Helena Island,SC,29920,BEAUFORT,8438383656,http://www.dempseyfarmsupick.com/,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,,32.32828611,-80.60545881,Google Maps
-8969013.045,3815884.826,9620,Barefoot Farms,939 Sea Island Pkwy,St. Helena Island,SC,29920,BEAUFORT,8438387421,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,YES,,32.40122042,-80.5704695,Google Maps
-8995507.934,3928809.674,9627,Branchville Farmer's Market,Freedom Rd Us 21/ 78 At Railroad Tracks,Branchville,SC,29432,ORANGEBURG,8033471604,http://branchville.sc.gov/community/farmers-market,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,,,33.25284535,-80.81533927,Google Maps
-8914704.165,3850330.88,9633,Fields Family Farm,3129 River Rd,Johns Island,SC,29455,CHARLESTON,843-729-9606,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,YES,32.68285978,-80.02449962,Google Maps
-8773423.798,4009301.168,9693,Jaw's Produce,6951 Hwy 90,Longs,SC,29568,HORRY,843-457-5259,http://sites.google.com/site/jawsproduce,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.8602987,-78.8163573,Google Maps
-8885643.195,3984070.229,9713,Williamsburg County Farmers Market,East Main Street Intersection Of Madison Avenue,Kingstree,SC,29556,WILLIAMSBURG,8433569493,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,N/A,NO,33.66712055,-79.82096194,Google Maps
-9097604.351,3974588.936,9719,Jackson's Peach Stand,Intersection Of Croft Mill Rd. And Hwy 19,Aiken,SC,29801,AIKEN,(803) 637-3265,,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,,,33.59696669,-81.72536794,Google Maps
-8800157.931,3967509.089,9725,Lee's Farmers Market,4883 Hwy 17 Bypass N.,Murrells Inlet,SC,29576,GEORGETOWN,8436517398,http://www.leesfarmersmarket.com,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.54168449,-79.04980241,Google Maps
-8808655.789,4014948.428,9728,Carrols Produce - Enoch Road,Intersection Of Enoch Rd. And Hwy 501 W.,Conway,SC,29526,HORRY,8434216294,,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,N/A,NO,33.90794395,-79.13365146,Google Maps
-8814293.873,4023605.768,9730,Bobby's Produce,Intersection Of Hwy 501 W. And Wm. Nobles Rd.,Aynor,SC,29511,HORRY,,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,N/A,NO,33.96230254,-79.18035726,Google Maps
-8810959.079,4017666.454,9731,Dean's Produce,Intersection Of Hwy 22 And Hwy 501 W.,Aynor,SC,29511,HORRY,8432892395,,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,N/A,NO,33.92114725,-79.15241357,Google Maps
-9125323.4,4183879.957,9740,Mcdowell Farms,3731 Hwy 11 W.,Chesnee,SC,29323,SPARTANBURG,8649788158,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,VENDOR,,35.14806684,-81.97464167,Google Maps
-8945360.389,3993793.958,9748,The Fruit Stand,Intersection Of Hwy 15 South And Hwy 261,Sumter,SC,29154,CLARENDON,,,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,33.76145785,-80.35865944,Google Maps
-8957901.912,4032909.179,9749,Wildfire Farm,Intersection Of Hwy 521 And Hwy 441,Dalzell,SC,29040,SUMTER,(803) 499-1749,,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,34.03341207,-80.46334124,Google Maps
-8943926.764,4018694.337,9750,Matthews Produce,Intersection Of Hwy 521 And Hwy 441,Sumter,SC,29150,SUMTER,(352) 457-2238,,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,,,34.03341207,-80.46334124,Google Maps
-8945763.598,4018018.397,9751,Bradley's Produce,Intersection Of S.Guignard Dr. And Hwy 763,Sumter,SC,29150,SUMTER,(803) 774-5050,,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,,,33.92138973,-80.35960188,Google Maps
-8948220.535,4022967.212,9752,Deaton Produce,Intersection Of Broad St. At Hwy 378/76,Sumter,SC,29150,SUMTER,,,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,,,33.95665351,-80.38381603,Google Maps
-9183442.932,4099750.756,9769,Belton Farmer's Market,N.Main St. Intersection Of Blake St.,Belton,SC,29627,ANDERSON,,http://www.cityofbeltonsc.com,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,YES,NO,,,34.52804217,-82.49586968,Google Maps
-9202105.15,4070064.891,9778,Iva Farmer's Market,Sc Hwy 81 Intersection Of East And West Broad Streets,Iva,SC,29655,ANDERSON,,http://townofiva.org/,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,34.30671403,-82.66390094,Google Maps
-9215470.718,4116466.694,9779,Pendleton Farmers' Market,S. Mechanic St. Intersection Of E. Main St.,Pendleton,SC,29670,ANDERSON,,http://townofpendleton.org/,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,,,34.65214911,-82.78410114,Google Maps
-8928812.612,3987957.872,9793,Manning Farmers Market,Intersection Of Church St. And Boyce St.,Manning,SC,29102,CLARENDON,8034358477,,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,33.69627544,-80.20922248,Google Maps
-8838964.15,4092795.519,9796,Williams Produce,2408 Hwy 9 West,Dillon,SC,29536,DILLON,8437743610,,YES,NO,NO,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,NO,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,34.47650334,-79.40174047,Google Maps
-9108017.884,4004414.346,9797,Johnston Farmers Market,Intersection Of Hwy 23 And Calhoun St.,Johnston,SC,29832,EDGEFIELD,8032750010,,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,,,33.83125671,-81.80194366,Google Maps
-9120387.532,4000596.21,9801,Edgefield Farmers' Market,Intersection Of Main St. And Courthouse Square,Edgefield,SC,29824,EDGEFIELD,8035070278,http://www.exploreedgefield.com,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,,,33.79137819,-81.92903228,Google Maps
-8879916.783,4051295.949,9803,Lambs Produce,Intersection Of Irby St. And 419 Second Loop Rd.,Florence,SC,29505,FLORENCE,8436656604,,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,34.16783112,-79.76430551,Google Maps
-8855611.199,3954688.696,9810,Farmer Ed's Produce,614 Brooks Rd.,Andrews,SC,29510,GEORGETOWN,843-264-5241,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.44747286,-79.55136575,Google Maps
-9156148.897,4128494.971,9813,Simpsonville Farmers' Market,Simpsonville City Park In The 400 Block Of East Curtis St.,Simpsonville,SC,29681,GREENVILLE,,http://www.simpsonvillefarmersmarket.com,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,34.73918772,-82.25067479,Google Maps
-9152539.447,4076326.655,9822,Early Bird Farms,6902 Hwy 25 N,Hodges,SC,29653,GREENWOOD,8649427566,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,34.35403784,-82.21780764,Google Maps
-8768447.336,4030015.107,9824,Bellamy Farms,4347 E. Hwy 9,Loris,SC,29569,HORRY,8437566741,,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,34.00741668,-78.76207107,Google Maps
-8779314.507,4028167.456,9826,Holmes Farms Produce,2650 Red Bluff Rd.,Loris,SC,29569,HORRY,8437562378,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.9970017,-78.86627547,Google Maps
-8795628.256,4001451.04,9834,Coastal Carolina University (CCU) Farmers Market,"Prince Lawn, 100 Chanticleer Dr. E.",Conway,SC,29527,HORRY,843-839-4488,http://www.waccamawmarkets.org,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.79626665,-79.00764925,Google Maps
-8787541.237,3984603.089,9841,Market Common Farmers Market,Deville St. At Market Common,Myrtle Beach,SC,29577,HORRY,843-839-4488,http://www.waccamawmarkets.org,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.67080881,-78.93922846,Google Maps
-8791388.486,3976156.862,9843,Surfside Beach Farmers Market,Corner of Surfside Drive and Willow Drive N.,Surfside Beach,SC,29575,HORRY,843-839-4488,http://www.waccamawmarkets.org,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,NO,33.60839004,-78.97462174,Google Maps
-9053829.295,4025913.351,9850,Rawl's,Intersection Of Calks Ferry Rd. And Hwy 1,Lexington,SC,29072,LEXINGTON,8033594415,http://www.rawlfarms.com,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,,,33.97954115,-81.33170187,Google Maps
-9237488.978,4101796.098,9869,A & M Produce,515 Dairy Farm Rd.,Fair Play,SC,29643,OCONEE,8647236252,,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,YES,NO,,,34.54215975,-82.98020215,Google Maps
-9242069.92,4119055.753,9871,Foothills Heritage Market,2063 Sandifer Blvd,Westminster,SC,29693,OCONEE,(864) 972-3192,http://www.foothillsheritagemarket.org,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,YES,NO,,,34.67010754,-83.02340341,Google Maps
-9225019.592,4142143.696,9873,The Happy Berry,510 Gap Hill Rd.,Six Mile,SC,29682,PICKENS,8643509345,http://www.thehappyberry.com,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,YES,YES,NO,,,34.84093172,-82.8699442,Google Maps
-9069248.348,4076847.554,9875,Lever Farms,5057 Sc Hwy 34,Pomaria,SC,29126,NEWBERRY,8033215952,http://www.leverfarms.com,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,,,34.36029233,-81.47419858,Google Maps
-9234127.209,4121173.274,9876,Seneca Farmer's Market,Intersection Of Main St. And North Depot St.,Seneca,SC,29678,OCONEE,8648852726,http://www.seneca.sc.us,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,,,34.68665033,-82.95125958,Google Maps
-9120695.086,4156879.411,9892,Hub City Farmer's Market - Wall St.,Intersection W Broad St. And Wall St.,Spartanburg,SC,29306,SPARTANBURG,8645850905,http://www.hubcityfm.org,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED THROUGH OUTLET-WIDE PROGRAM,,34.95040034,-81.93275434,Google Maps
-9123048.013,4184230.386,9893,"Strawberry Hill, Usa",3097 Highway 11 W.,Chesnee,SC,29323,SPARTANBURG,8644617225,http://www.strawberryhillusa.com,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,HANDLED BY INDIVIDUAL VENDOR,,35.15089924,-81.95369474,Google Maps
-9172681.364,4143453.672,9921,TD Saturday Market,Main St. At Mcbee Ave,Greenville,SC,29602,GREENVILLE,,http://www.saturdaymarketlive.com,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,34.85088821,-82.39940161,Google Maps
-9245981.381,4118898.08,9923,3 Oaks Farm,222 N.Seed Farm Rd.,Westminster,SC,29693,OCONEE,8643244231,http://www.3oaksfarm.com,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,,34.66995638,-83.05820207,Google Maps
-9054697.382,4049996.345,9931,Robby's Roadside Market,114 Harvest View Drive,Chapin,SC,29036,LEXINGTON,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,,,34.15828467,-81.33910324,Google Maps
-9162305.789,4134054.384,9932,Bewell Mauldin Market,101 E. Butler Rd. Behind The Cultural Center,Mauldin,SC,29662,GREENVILLE,,http://www.mauldinculturalcenter.org,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,,,,,NO,NO,NO,,,34.78105548,-82.30639574,Google Maps
-9020230.638,4129098.42,9935,The Richburg Market Of Cotton Hills Farm,2875 Lancster Highway,Chester,SC,29729,CHESTER,8033794545,http://cottonhillsfarm.com,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,,NO,NO,NO,,,34.75191725,-81.05231754,Google Maps
-9236948.081,4148953.92,9938,Salem Open Air Market,Intersection Of Hwy 130 (E. Main St.) And Park Avenue,Salem,SC,29676,OCONEE,,,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,,34.89179359,-82.97765641,Google Maps
-9186492.137,4116070.782,9940,Carolina Fresh Market And More,6619 Hwy. 29 North,Pelzer,SC,29669,ANDERSON,864-847-1692,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,,34.64942107,-82.5242305,Google Maps
-9154202.12,4167949.728,9941,Fisher's Orchard Pick Your Own Farm,650 Fisher Road,Greer,SC,29651,GREENVILLE,864-895-4115,http://fishersorchard.com,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,,YES,YES,NO,,,35.03046675,-82.23343697,Google Maps
-9116807.096,4092169.459,9945,Craven's Produce,Corner Of Peachtree And Hwy. 76 (West Carolina Ave),Clinton,SC,29325,LAURENS,864-684-0255,,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,,NO,NO,NO,,,34.47080901,-81.89783091,Google Maps
-8932161.436,4132570.471,9972,Maria's Produce,21121 State Hwy 9,Mt Croghan,SC,29727,CHESTERFIELD,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,,,,,,,,,34.77032805,-80.23995284,Google Maps
-8833704.22,4044899.196,9975,Carroll's Produce Stand,Hwy 501 S. & Harry Shelley Court,Marion,SC,29571,MARION,No Phone,,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,,NO,NO,NO,,NO,34.12061841,-79.35456183,Google Maps
-8932163.079,4132570.471,9984,Sellers Farm Produce - Mt Croghan,21121 State Hwy 9,Mt Croghan,SC,29727,CHESTERFIELD,843-517-1201,,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,,NO,NO,NO,,NO,34.77032805,-80.23995284,Google Maps
-8835663.652,4084946.899,9991,Pop Up Farmers Market,East Main St. & South Railroad Ave.,Dillon,SC,29536,DILLON,843-845-2875,https://www.rali-dchi.com/pop-up-farmers-market,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,,YES,YES,NO,,NO,34.41736512,-79.37254198,Google Maps
-8945360.538,3993794.555,9995,The Fruit Stand,Hwy. 15 South,Sumter,SC,29154,SUMTER,,,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,,NO,NO,NO,,NO,33.73998905,-80.35719991,Google Maps
-8945360.837,3993794.555,9996,The Fruit Stand,Hwy 15 South (Towards Summerton),Sumter,SC,29154,SUMTER,,,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,,NO,NO,NO,,NO,33.73998905,-80.35719991,Google Maps
-8965178.462,4041826.894,10003,Rembert Farmers Market,8380 Camden Hwy,Rembert,SC,29128,SUMTER,803-236-4441,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,,NO,NO,YES,HANDLED BY INDIVIDUAL VENDOR,NO,34.09796064,-80.53540428,Google Maps
-9008426.601,4041576.906,10017,Homestead Farmers Market,9201 Two Notch Rd. Suite A,Columbia,SC,29223,RICHLAND,,,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,,NO,NO,NO,,,34.09620946,-80.92399141,Google Maps
-8764535.654,4020591.992,11224,BELL FARMS PRODUCE,INTERSECTION OF HWY 9 & 905,LONGS,SC,29568,HORRY,843-399-9513,,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,,NO,NO,NO,,NO,33.93899171,-78.73336011,Google Maps
-8770785.698,3997824.159,11625,Mikes Produce and Seafood,506 Lake Arrowhead Rd,Myrtle Beach,SC,29572,HORRY,843-497-2926,,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,,NO,NO,NO,N/A,NO,33.77092574,-78.78873702,Google Maps
-8775863.22,4035360.842,11626,Rivers Edge Market,1925 HWY 9 Bypass E,Loris,SC,29569,HORRY,843-283-9944,,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,,NO,NO,NO,N/A,NO,34.04928744,-78.83446233,Google Maps
-9218817.553,4117737.2,13620,Baker Produce and More,190 New Hope Rd & Hwy 76,Clemson,SC,29631,PICKENS,864-506-5511,,,,,YES,YES,YES,YES,YES,YES,YES,,,YES,YES,YES,YES,,,,,,,34.66084233,-82.81392171,Google Maps
-8922045.48,3848678.613,14823,Freeman's Fresh Produce,3768 Betsy Kerrison Pkwy,Johns Island,SC,29455,CHARLESTON,843-693-7894,,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,,NO,NO,YES,HANDLED BY INDIVIDUAL VENDOR,YES,32.64751665,-80.1423936,Google Maps
-8883874.027,3875529.22,14824,Bone Hall Plantation and Garden,2521 N Hwy 17,Mt Pleasant,SC,29466,CHARLESTON,843-856-5366,,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,NO,NO,NO,,,32.85307411,-79.80545841,Google Maps
-9034975.359,4037981.635,16419,Cottle Strawberry Farm,Harbison across from Publix,Columbia,SC,29209,RICHLAND,803-695-1714,www.cottlestrawberryfarm.com,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,NO,NO,NO,,,34.06853215,-81.16268579,Google Maps
-9001278.001,4045051.229,16422,Cottle Strawberry Farm,714 Clemson Road,Columbia,SC,29224,RICHLAND,803-695-1714,www.cottlestrawberryfarm.com,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,NO,NO,NO,,,34.12280703,-80.85970191,Google Maps
