Site Name,EPA ID,City,County,State,ZIP Code,Site Location,Latitude,Longitude,Region,NPL Status,Superfund Alternative Agreement,Federal Facility,Operable Unit Number,Sequence ID,Decision Document Type,Actual Completion Date,Fiscal Year,Media,Contaminant Name,latitude,longitude,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,BENZO[A]PYRENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Groundwater,BIS(2-ETHYLHEXYL)PHTHALATE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,CESIUM-137,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,POTASSIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,RADIUM-226,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,RADIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,68,112,Record of Decision,6/11/02,2002,Soil,THORIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Sediment,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Surface Water,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Soil,BENZO(B)FLUORANTHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Soil,BENZO[A]ANTHRACENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Soil,BENZO[A]PYRENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Soil,"DIBENZO(A,H)ANTHRACENE",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,50,116,Record of Decision,4/23/03,2003,Soil,"INDENO(1,2,3-CD)PYRENE",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,53,118,Record of Decision,11/22/04,2005,Soil,ALPHA-CHLORDANE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,53,118,Record of Decision,11/22/04,2005,Soil,BENZO[A]PYRENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,53,118,Record of Decision,11/22/04,2005,Soil,GAMMA-CHLORDANE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,53,118,Record of Decision,11/22/04,2005,Soil,HEPTACHLOR EPOXIDE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,53,118,Record of Decision,11/22/04,2005,Soil,"P,P'-DDD",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,53,118,Record of Decision,11/22/04,2005,Soil,"P,P'-DDT",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,BENZO(B)FLUORANTHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,BENZO[A]ANTHRACENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,BENZO[A]PYRENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,CESIUM-137,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,COBALT-60,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,"DIBENZO(A,H)ANTHRACENE",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,38,119,Record of Decision,4/29/03,2003,Soil,"INDENO(1,2,3-CD)PYRENE",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,77,120,Record of Decision,4/26/07,2007,Groundwater,TETRACHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,77,120,Record of Decision,4/26/07,2007,Groundwater,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,77,120,Record of Decision,4/26/07,2007,Groundwater,TRITIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,82,121,Record of Decision,8/31/04,2004,Soil,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,POTASSIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,RADIUM-226,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,RADIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,SELENIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,TETRACHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,THORIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,28,123,Record of Decision,7/3/07,2007,Soil,URANIUM-238,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Groundwater,"1,1-DICHLOROETHENE",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Soil,"1,2,3,4,6,7,8,9-OCTACHLORODIBENZO[b,e][1,4]DIOXIN (OCDD)",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Groundwater,CHLOROETHENE (VINYL CHLORIDE),33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Surface Water,CHLOROETHENE (VINYL CHLORIDE),33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Groundwater,"CIS-1,2-DICHLOROETHENE",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Groundwater,DICHLOROMETHANE (METHYLENE CHLORIDE),33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Soil,"HEPTACHLORODIBENZO[b,e][1,4]DIOXIN (HpCDD) (MIXED ISOMERS)",33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Groundwater,TETRACHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Surface Water,TETRACHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Groundwater,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Soil,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,31,125,Record of Decision,6/18/08,2008,Surface Water,TRICHLOROETHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Soil,AROCLOR 1254,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Soil,BENZO(B)FLUORANTHENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Soil,BENZO[A]PYRENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Buildings/Structures,CESIUM-137,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Soil,CESIUM-137,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Buildings/Structures,RADIONUCLIDES,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,79,139,Record of Decision,7/23/15,2015,Buildings/Structures,STRONTIUM-90,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,87,141,Record of Decision,4/26/06,2006,Groundwater,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,87,141,Record of Decision,4/26/06,2006,Soil,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Soil,AROCLOR 1260,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Solid Waste,ARSENIC,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Solid Waste,BENZENE,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Solid Waste,CHROMIUM,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Soil,LEAD-212,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Soil,MERCURY,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Sediment,RADIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,96,148,Record of Decision,12/21/05,2006,Soil,RADIUM-228,33.5598586,-81.721952,osm,33.559821,-81.721867,1,rooftop,214,Park Ave SW,,,Aiken,SC,Aiken County,29801,US,Aiken County G
